User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
TRADINGLOUNGE,@TradingLounge,2024-03-20T06:08:38.000Z,"TRADINGLOUNGE
@TradingLounge
·
Mar 20ASX: BHP GROUP LIMITED - BHP (1D Chart)
Details: The short-term outlook differs from the broader context, suggesting that BHP may rise higher before resuming its downward trajectory.

Analyst: Hua (Shane) Cuong
http://Tradinglounge.com
#BHPGroup #elliottwave #asx #analysis",1,1,
TimBukOne,@TimBukOne,2024-03-20T06:02:19.000Z,"TimBukOne
@TimBukOne
·
Mar 20#JSE Trading Stats - 19/03/2024 - #SibanyeStillwater #Naspers #BHPGroup #PremierGroup #Richemont #AnheuserBusch",1,,
CommSec,@CommSec,2024-03-20T01:45:22.000Z,"CommSec
@CommSec
·
Mar 20Miners edged 0.1% higher, with iron prices to a near one-week high. BHP Group $BHP, Rio Tinto $RIO and Fortescue $FMG rose 0.4%, 0.6% and 1.3%, respectively.",,1,12
ZoomStocks Markets,@ZSMarkets,2024-03-19T07:18:17.000Z,"ZoomStocks Markets
@ZSMarkets
·
Mar 19#Australia: Stocks: Movers & Shakers

✦IT stocks gain as #AUCloud raises capital

#WisetecGlobal ▲0.7%, #ReaGroup ▲1.2%

✦Mining stocks emerge as top gainers

#BHPGroup ▲2.8%, #RioTinto ▲2.5%
Show more",1,1,
TimBukOne,@TimBukOne,2024-03-19T06:04:18.000Z,"TimBukOne
@TimBukOne
·
Mar 19#JSE Trading Stats - 18/03/2024 - #RedefineProperties #Naspers #BHPGroup #SibanyeStillwater #AngloAmerican #AnheuserBusch",1,,
CommSec,@CommSec,2024-03-19T01:11:26.000Z,"CommSec
@CommSec
·
Mar 19Miners led gains, rising 0.5%, as iron prices rebounded on positive data from top consumer China. Mining giants BHP Group $BHP, Rio Tinto $RIO and Fortescue $FMG climbed between 0.7% and 0.8%.",,1,2
CommSec,@CommSec,2024-03-18T01:35:37.000Z,"CommSec
@CommSec
·
Mar 18BHP Group $BHP sees that 30% of Australian nickel mines have been closed with 30% more under pressure because of low prices, outgoing Chief Financial Officer David Lamont said on Monday.",,5,14
Day Trading Academy,@DTradingAcademy,2024-03-18T01:13:27.000Z,"Day Trading Academy
@DTradingAcademy
·
Mar 18The world’s largest miner BHP Group LTD, has taken a 25% of its workers constructing its West Musgrave copper & nickel project in Western Australia, according to a report from the Australian Financial Review. The workforce at the A$1.7B project has been cut from about 400 to 300",2,,
CommSec,@CommSec,2024-03-18T01:11:45.000Z,"CommSec
@CommSec
·
Mar 18BHP Group $BHP and Fortescue $FMG declined 0.2% and 1.6%, respectively, while Rio Tinto $RIO edged 0.2% higher. Mineral Resources $MIN rose as much as 0.9% after the company said it would develop a lithium processing hub in Western Australia.",,1,4
Australasian Centre for Corporate Responsibility,@AustCCR,2024-03-17T23:26:30.000Z,"Australasian Centre for Corporate Responsibility
@AustCCR
·
Mar 18BHP Group Ltd., the world’s largest miner, has stood down around a quarter of the workers constructing its West Musgrave nickel and copper project in Western Australia, according to a report from the Australian Financial Review.",,1,3
Venture Investment Partners (VIP),@GeorgeB14941177,2024-03-17T17:55:10.000Z,"Venture Investment Partners (VIP)
@GeorgeB14941177
·
Mar 17#Sunday is for #dividends 
With this massive #tech & #StockMarket  rally, here's a few less glamorous #stocks with nice #dividend yields.
$KHC Kraft Heinz 4.66%
$AMGN Amgen 3.35%
$BHP BHP Group 8.69%
$RIO Rio Tinto 10.61%
$MO Altria 8.94&
$BTI BAT 9.85%
$ARCC Ares Cap 9.51%",4,,5
Giovanni Staunovo,@staunovo,2024-03-17T10:26:23.000Z,"Giovanni Staunovo
@staunovo
·
Mar 17BHP Group Ltd., the world’s largest miner, has stood down around a quarter of the workers constructing its West Musgrave nickel and copper project in Western Australia, according to a report from the Australian Financial Review.

The workforce at the A$1.7 billion project has…
Show more",2,4,20
squil,@breadonbread2,2024-03-16T23:21:44.000Z,"squil
@breadonbread2
·
Mar 17Bitch think she BHP Group the way she drilling my southern hemisphere",,,
Investing.com Polska,@InvestingPoland,2024-03-16T08:52:05.000Z,"Investing.com Polska
@InvestingPoland
·
Mar 16Macquarie utrzymuje rekomendację dla BHP Group Ltd na 'neutralnie'  z ceną docelową akcji na poziomie ... - https://invst.ly/140awk",,,
Investing.com Polska,@InvestingPoland,2024-03-16T08:52:05.000Z,"Investing.com Polska
@InvestingPoland
·
Mar 16Macquarie utrzymuje rekomendację dla BHP Group PLC na 'neutralnie'  z ceną docelową akcji na poziomie ... - https://invst.ly/140awj",,,
TimBukOne,@TimBukOne,2024-03-16T06:03:36.000Z,"TimBukOne
@TimBukOne
·
Mar 16#JSE Trading Stats - 15/03/2024 - #SibanyeStillwater #AngloAmerican #BHPGroup #OldMutual #Naspers #AnheuserBusch",,,
